Area,Sample_number,Survey_sampleID,Latitude,Longitude,Depth,Family,Species,MaxN,Habitat,Habitat2,Year,Sampling_period
BB,82,11,-34.38628,18.89718,24.6,Sparidae,Pachymetopon aeneum,1,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Sparidae,Pachymetopon blochii,3,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Scyliorhinidae,Poroderma africanum,2,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Scyliorhinidae,Poroderma pantherinum,1,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Sparidae,Pterogymnus laniarius,4,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Sparidae,Spondyliosoma emarginatum,2,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Carangidae,Trachurus capensis,1,Reef,Barrens,2013,Summer_2014
BB,83,13,-34.38935,18.88934,32.9,Sparidae,Argyrozona argyrozona,3,Reef,Barrens,2014,Summer_2014
BB,83,13,-34.38935,18.88934,32.9,Sparidae,Chrysoblephus laticeps,2,Reef,Barrens,2014,Summer_2014
BB,83,13,-34.38935,18.88934,32.9,Ariidae,Galeichthys ater,1,Reef,Barrens,2014,Summer_2014
BB,83,13,-34.38935,18.88934,32.9,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2014,Summer_2014
BB,83,13,-34.38935,18.88934,32.9,Sparidae,Pachymetopon blochii,4,Reef,Barrens,2014,Summer_2014
BB,83,13,-34.38935,18.88934,32.9,Sparidae,Pterogymnus laniarius,20,Reef,Barrens,2014,Summer_2014
BB,83,13,-34.38935,18.88934,32.9,Carangidae,Trachurus capensis,4,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Sparidae,Chrysoblephus laticeps,2,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Ariidae,Galeichthys ater,2,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Scyliorhinidae,Haploblepharus edwardsii,3,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Hexanchidae,Notorynchus cepedianus,1,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Sparidae,Pachymetopon aeneum,1,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Sparidae,Pachymetopon blochii,8,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Sparidae,Petrus rupestris,1,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Scyliorhinidae,Poroderma pantherinum,2,Reef,Barrens,2014,Summer_2014
BB,84,14,-34.39327,18.87692,28.8,Sparidae,Pterogymnus laniarius,4,Reef,Barrens,2014,Summer_2014
BB,85,15,-34.38011,18.87712,24,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Mixed,2014,Summer_2014
BB,85,15,-34.38011,18.87712,24,Scyliorhinidae,Haploblepharus pictus,1,Reef,Mixed,2014,Summer_2014
BB,85,15,-34.38011,18.87712,24,Sparidae,Pterogymnus laniarius,3,Reef,Mixed,2014,Summer_2014
BB,85,15,-34.38011,18.87712,24,Carangidae,Trachurus capensis,6,Reef,Mixed,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Cheilodactylidae,Chirodactylus grandis,1,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Sparidae,Chrysoblephus laticeps,3,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Ariidae,Galeichthys ater,4,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Scyliorhinidae,Haploblepharus pictus,2,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Hexanchidae,Notorynchus cepedianus,1,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Sparidae,Pachymetopon aeneum,1,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Sparidae,Pachymetopon blochii,4,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Scyliorhinidae,Poroderma pantherinum,1,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Sparidae,Pterogymnus laniarius,5,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Sparidae,Spondyliosoma emarginatum,1,Reef,Barrens,2014,Summer_2014
BB,86,16,-34.38677,18.90829,27,Carangidae,Trachurus capensis,5,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Cheilodactylidae,Cheilodactylus pixi,1,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Sparidae,Chrysoblephus laticeps,1,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Myxinidae,Eptatretus hexatrema,1,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Ariidae,Galeichthys ater,1,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Scyliorhinidae,Haploblepharus pictus,1,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Sparidae,Pachymetopon blochii,8,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Scyliorhinidae,Poroderma africanum,3,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Sparidae,Pterogymnus laniarius,8,Reef,Barrens,2014,Summer_2014
BB,87,17,-34.39027,18.90455,33,Carangidae,Trachurus capensis,26,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Sparidae,Argyrozona argyrozona,2,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Sparidae,Chrysoblephus laticeps,3,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Myxinidae,Eptatretus hexatrema,1,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Sparidae,Pachymetopon blochii,2,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Scyliorhinidae,Poroderma africanum,2,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Scyliorhinidae,Poroderma pantherinum,1,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Sparidae,Pterogymnus laniarius,11,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Sparidae,Rhabdosargus globiceps,1,Reef,Barrens,2014,Summer_2014
BB,88,18,-34.38676,18.92278,39,Carangidae,Trachurus capensis,25,Reef,Barrens,2014,Summer_2014
BB,89,19,-34.39031,18.87002,23.9,Sparidae,Argyrozona argyrozona,30,Reef,Mixed,2014,Summer_2014
BB,89,19,-34.39031,18.87002,23.9,Scyliorhinidae,Haploblepharus pictus,1,Reef,Mixed,2014,Summer_2014
BB,89,19,-34.39031,18.87002,23.9,Sparidae,Pachymetopon blochii,1,Reef,Mixed,2014,Summer_2014
BB,89,19,-34.39031,18.87002,23.9,Scyliorhinidae,Poroderma africanum,4,Reef,Mixed,2014,Summer_2014
BB,89,19,-34.39031,18.87002,23.9,Scyliorhinidae,Poroderma pantherinum,1,Reef,Mixed,2014,Summer_2014
BB,89,19,-34.39031,18.87002,23.9,Sparidae,Pterogymnus laniarius,10,Reef,Mixed,2014,Summer_2014
BB,89,19,-34.39031,18.87002,23.9,Carangidae,Trachurus capensis,10,Reef,Mixed,2014,Summer_2014
BB,90,21,-34.37707,18.90972,22.4,Clinidae,Clinus superciliosus,1,Reef,Mixed,2014,Summer_2014
BB,90,21,-34.37707,18.90972,22.4,Ariidae,Galeichthys ater,2,Reef,Mixed,2014,Summer_2014
BB,90,21,-34.37707,18.90972,22.4,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Mixed,2014,Summer_2014
BB,90,21,-34.37707,18.90972,22.4,Scyliorhinidae,Haploblepharus pictus,1,Reef,Mixed,2014,Summer_2014
BB,90,21,-34.37707,18.90972,22.4,Sparidae,Pachymetopon blochii,5,Reef,Mixed,2014,Summer_2014
BB,90,21,-34.37707,18.90972,22.4,Sparidae,Pterogymnus laniarius,2,Reef,Mixed,2014,Summer_2014
BB,90,21,-34.37707,18.90972,22.4,Carangidae,Trachurus capensis,30,Reef,Mixed,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Sparidae,Argyrozona argyrozona,3,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Sparidae,Chrysoblephus laticeps,1,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Ariidae,Galeichthys ater,1,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Scyliorhinidae,Haploblepharus edwardsii,3,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Scyliorhinidae,Haploblepharus pictus,1,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Sparidae,Pachymetopon blochii,7,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Scyliorhinidae,Poroderma pantherinum,2,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Sparidae,Pterogymnus laniarius,10,Reef,Barrens,2014,Summer_2014
BB,91,22,-34.39172,18.90355,34.5,Carangidae,Trachurus capensis,35,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Sparidae,Chrysoblephus laticeps,1,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Clinidae,Clinus superciliosus,1,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Myxinidae,Eptatretus hexatrema,1,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Ariidae,Galeichthys ater,2,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Sparidae,Pachymetopon blochii,9,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Scyliorhinidae,Poroderma africanum,1,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Sparidae,Pterogymnus laniarius,2,Reef,Barrens,2014,Summer_2014
BB,92,23,-34.3804,18.90287,18,Carangidae,Trachurus capensis,100,Reef,Barrens,2014,Summer_2014
BB,93,24,-34.38567,18.8864,26,Cheilodactylidae,Chirodactylus grandis,1,Reef,Mixed,2014,Summer_2014
BB,93,24,-34.38567,18.8864,26,Ariidae,Galeichthys ater,2,Reef,Mixed,2014,Summer_2014
BB,93,24,-34.38567,18.8864,26,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,Mixed,2014,Summer_2014
BB,93,24,-34.38567,18.8864,26,Sparidae,Pachymetopon blochii,5,Reef,Mixed,2014,Summer_2014
BB,93,24,-34.38567,18.8864,26,Scyliorhinidae,Poroderma pantherinum,2,Reef,Mixed,2014,Summer_2014
BB,93,24,-34.38567,18.8864,26,Sparidae,Pterogymnus laniarius,13,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Sparidae,Argyrozona argyrozona,14,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Triglidae,Chelidonichthys capensis,1,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Congiopodidae,Congiopodis torvus,1,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Scyliorhinidae,Haploblepharus edwardsii,3,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Hexanchidae,Notorynchus cepedianus,1,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Sparidae,Pachymetopon blochii,2,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Scyliorhinidae,Poroderma africanum,2,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Scyliorhinidae,Poroderma pantherinum,1,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Sparidae,Pterogymnus laniarius,5,Reef,Mixed,2014,Summer_2014
BB,94,26,-34.36696,18.92937,23.5,Carangidae,Trachurus capensis,28,Reef,Mixed,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Sciaenidae,Atractoscion aequidens,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Sparidae,Boopsoidea inornata,3,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Cheilodactylidae,Chirodactylus brachydactylus,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Cheilodactylidae,Chirodactylus grandis,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Sparidae,Chrysoblephus laticeps,3,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Clinidae,Clinus superciliosus,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Myxinidae,Eptatretus hexatrema,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Ariidae,Galeichthys ater,2,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Scyliorhinidae,Haploblepharus edwardsii,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Scyliorhinidae,Haploblepharus pictus,2,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Sparidae,Pachymetopon blochii,8,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Scyliorhinidae,Poroderma africanum,5,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Scyliorhinidae,Poroderma pantherinum,1,Kelp,Kelp,2014,Summer_2014
BB,95,27,-34.36334,18.92201,11.5,Sparidae,Spondyliosoma emarginatum,2,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Clinidae,Clinus superciliosus,1,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Sparidae,Diplodus capensis,1,kelp,kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Ariidae,Galeichthys ater,2,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Ariidae,Galeichthys feliceps,1,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Scyliorhinidae,Haploblepharus edwardsii,1,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Hexanchidae,Notorynchus cepedianus,2,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Sparidae,Pachymetopon blochii,2,Kelp,Kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Scyliorhinidae,Poroderma africanum,2,kelp,kelp,2014,Summer_2014
BB,96,28,-34.36148,18.91868,7.5,Scyliorhinidae,Poroderma pantherinum,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Argyrozona argyrozona,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Boopsoidea inornata,2,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Cheilodactylidae,Chirodactylus brachydactylus,2,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Chrysoblephus gibbiceps,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Chrysoblephus laticeps,2,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Clinidae,Clinus superciliosus,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Diplodus capensis,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Diplodus Hottentotus,2,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Ariidae,Galeichthys ater,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Scyliorhinidae,Haploblepharus edwardsii,3,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Scyliorhinidae,Haploblepharus pictus,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Hexanchidae,Notorynchus cepedianus,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Pachymetopon blochii,7,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Scyliorhinidae,Poroderma africanum,2,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Scyliorhinidae,Poroderma pantherinum,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Sparidae,Spondyliosoma emarginatum,1,Kelp,Kelp,2014,Summer_2014
BB,97,29,-34.36726,18.91369,12.3,Carangidae,Trachurus capensis,2,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Sparidae,Chrysoblephus laticeps,3,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Clinidae,Clinus superciliosus,1,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Sparidae,Diplodus capensis,4,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Sparidae,Diplodus Hottentotus,2,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Myxinidae,Eptatretus hexatrema,1,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Scyliorhinidae,Haploblepharus pictus,3,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Hexanchidae,Notorynchus cepedianus,1,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Sparidae,Pachymetopon blochii,16,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Scyliorhinidae,Poroderma africanum,3,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Scyliorhinidae,Poroderma pantherinum,1,Kelp,Kelp,2014,Summer_2014
BB,98,30,-34.36815,18.9132,11,Sparidae,Spondyliosoma emarginatum,6,Kelp,Kelp,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Sparidae,Argyrozona argyrozona,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Sciaenidae,Atractoscion aequidens,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Sparidae,Chrysoblephus laticeps,2,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Clinidae,Clinus superciliosus,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Ariidae,Galeichthys feliceps,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Scyliorhinidae,Haploblepharus pictus,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Hexanchidae,Notorynchus cepedianus,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Sparidae,Pachymetopon blochii,5,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Scyliorhinidae,Poroderma africanum,3,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Scyliorhinidae,Poroderma pantherinum,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Sparidae,Pterogymnus laniarius,1,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Sparidae,Rhabdosargus globiceps,2,Reef,Barrens,2014,Summer_2014
BB,99,31,-34.36536,18.91844,13.9,Sparidae,Spondyliosoma emarginatum,11,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Sparidae,Chrysoblephus laticeps,1,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Ariidae,Galeichthys ater,1,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Scyliorhinidae,Haploblepharus pictus,3,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Hexanchidae,Notorynchus cepedianus,1,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Sparidae,Pachymetopon blochii,2,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Scyliorhinidae,Poroderma africanum,3,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Scyliorhinidae,Poroderma pantherinum,5,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Sparidae,Pterogymnus laniarius,12,Reef,Barrens,2014,Summer_2014
BB,100,33,-34.37092,18.93853,27,Carangidae,Trachurus capensis,125,Reef,Barrens,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Sparidae,Boopsoidea inornata,8,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Cheilodactylidae,Chirodactylus brachydactylus,2,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Sparidae,Chrysoblephus gibbiceps,1,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Sparidae,Chrysoblephus laticeps,2,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Dichistiidae,Dichistius capensis,3,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Sparidae,Diplodus Hottentotus,1,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Scyliorhinidae,Haploblepharus edwardsii,1,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Scyliorhinidae,Haploblepharus pictus,1,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Hexanchidae,Notorynchus cepedianus,1,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Scyliorhinidae,Poroderma africanum,3,Kelp,Kelp,2014,Summer_2014
BB,101,34,-34.36139,18.93546,11.6,Scyliorhinidae,Poroderma pantherinum,1,Kelp,Kelp,2014,Summer_2014
BB,102,35,-34.36492,18.95066,19.6,Scyliorhinidae,Haploblepharus pictus,3,Reef,Barrens,2014,Summer_2014
BB,102,35,-34.36492,18.95066,19.6,Hexanchidae,Notorynchus cepedianus,2,Reef,Barrens,2014,Summer_2014
BB,102,35,-34.36492,18.95066,19.6,Scyliorhinidae,Poroderma africanum,3,Reef,Barrens,2014,Summer_2014
BB,102,35,-34.36492,18.95066,19.6,Scyliorhinidae,Poroderma pantherinum,2,Reef,Barrens,2014,Summer_2014
BB,102,35,-34.36492,18.95066,19.6,Sparidae,Pterogymnus laniarius,6,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Sparidae,Argyrozona argyrozona,2,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Ariidae,Galeichthys ater,3,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Scyliorhinidae,Haploblepharus pictus,1,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Hexanchidae,Notorynchus cepedianus,2,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Sparidae,Pachymetopon blochii,2,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Scyliorhinidae,Poroderma africanum,2,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Scyliorhinidae,Poroderma pantherinum,4,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Sparidae,Pterogymnus laniarius,19,Reef,Barrens,2014,Summer_2014
BB,103,36,-34.37021,18.95375,34.5,Carangidae,Trachurus capensis,230,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Cheilodactylidae,Cheilodactylus fasciatus,2,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Cheilodactylidae,Chirodactylus grandis,1,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Sparidae,Chrysoblephus laticeps,3,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Dasyatidae,Dasyatis brevicaudata,1,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Ariidae,Galeichthys ater,2,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Scyliorhinidae,Haploblepharus pictus,1,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Sparidae,Pachymetopon aeneum,25,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Sparidae,Pachymetopon blochii,4,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Scyliorhinidae,Poroderma africanum,1,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Sparidae,Pterogymnus laniarius,5,Reef,Barrens,2014,Summer_2014
BB,104,37,-34.36473,18.94773,18.5,Sparidae,Spondyliosoma emarginatum,1,Reef,Barrens,2014,Summer_2014
BB,105,38,-34.36248,18.93787,18,Gobiidae,Caffrogobius nudiceps,1,Reef,Barrens,2014,Summer_2014
